"Product Code","Availability"
"YY20-OCS",1
"1B-AAM370M1CE",1
"1B-AM93QM-JBB",1
"1B-AZ427P2QMT",1
"1B-AZ42P1-PBE",1
"1B-JS240PS-CA",1
"1B-Q547-BMM",1
"1B-Q547PB-COL",1
"1B-QX54QM-BSM",1
"1B-S1070PBZCL",1
"1B-SRMS725BCM",1
"1B-TOD10-MM",1
"2BGGBP6WL-CHB",0
"2MM0032SR-CH",0
"3PUISN0-WHN",0
"4449AC6X",1
"4449EB6X",1
"5N4364601RPIV",1
"AAD170LCE-LGS",1
"AAD54E-OMH",0
"AAD77M1E-OAW",0
"AAM140E-MHS",1
"AAM340CE-RUB",1
"AAM370E-OAW",1
"AAM370M1CETPA",1
"AAM780E-NT",1
"AE440-LGS",1
"AG95QA-DBS",0
"AM93QM-JBB",1
"AS93FM-TMG",1
"AS93QMSP-DBS",1
"ATZ10P-STM",1
"AUC14-OVL",1
"AZ24P1QM-DOB",1
"AZ427P1PB-CKB",1
"AZ427P2QM-TUB",1
"AZ42P1-PBE",1
"AZ47P1QM-DEB",1
"AZ47P2K-DEB",1
"DCT08-BNR",1
"DCT16-BNR",1
"EWP16EWB-GAO",1
"GA1-OAM",1
"GA2-OAM",1
"GB10-NT",0
"GB10EM-JBB",1
"GB10SEFM-SRR",1
"IAB724-BK",1
"IBB541-MGN",1
"IBB541-NB",1
"IC420MFM-CML",0
"ICHI10-VWM",1
"IGB2540-BK",1
"IGB541-DB",1
"IGB541-MGN",0
"IGB541-NB",0
"IGB541-WR",1
"IGB571-LT",1
"IUBC541-BE",1
"IUBS541-GY",1
"IUBT541-BK",1
"JEM77P-BFP",1
"JS240PS-CA",0
"JSA5-VB",1
"JSM10EM-TTB",1
"LGB30-NT",0
"M80M-WK",1
"MDM1000-MAM",0
"MDM1005-MAM",0
"MDM1300-NAB",0
"MDM1305-NAB",0
"MDM1600-NML",0
"MDM1605-NML",0
"MDM1606-NML",0
"MTZ11-CFP",1
"PM200-NT",0
"PS120-BK",1
"PS60-BK",1
"PSM10-BK",0
"Q52PB-COL",1
"Q547PB-COL",0
"QX54QM-BSM",1
"RGT1220PB-ABS",0
"RGT1221PB-DTF",1
"RGT1270PB-DTF",1
"S1070PBZ-CKB",0
"S1070PBZ-CLB",1
"SR1320SB-IVF",1
"SR1325SB-IVF",1
"SR1600D-ASK",1
"SR2600-CBB",1
"SR2605-CBB",1
"SR5FMDX2-NTL",1
"SRF700-BBF",1
"SRMS625EX-BKF",0
"SRMS720-BCM",1
"SRMS725-BCM",1
"SRMS800-DTW",1
"SRMS805-DTW",1
"SRMS806-DTW",1
"TCY10PA-BKB",1
"TOD10-MM",1
"1B-AWFS580CEO",1
"1B-AZ2203NTDB",1
"1B-BTB1836NDL",1
"1B-BTB806MSTG",1
"1B-EHB1006MSM",1
"1B-JIVA10LDSB",1
"1B-RG9PB-TGF",1
"1B-SML721-RGC",1
"2MG0002TL-CH",1
"2MG0002TL-GD",1
"2MG0051R-CK",0
"3SWN3F001-BK",1
"3VR12A0010",1
"4PGG024R-WH",1
"AAM700CE-NT",1
"AAM740E-LG",1
"AF115-AWB",1
"AM153FM-ATT",0
"AM153QA-DBS",1
"AM93ME-NT",1
"AM93QA-VVH",0
"AZ2203NT-DBF",1
"AZ2204-ICM",1
"AZ2204N-VGF",1
"AZ2402-PWF",0
"AZ2402-TFF",0
"AZ24027-TFF",1
"BTB865MS-TWF",1
"DCT24-BNR",1
"EHB1000-AOM",1
"EHB1005F-AOM",0
"FRH20FMN-DGL",1
"FRH20QMN-CTL",1
"GRGM21-BKN",1
"JBM9999-AMM",1
"JIVA10L-DSB",1
"JS2450-MCP",1
"JS2480-MCR",1
"KIKO300-RRT",0
"MM1-TAB",0
"MMN1-TAB",1
"PGMM21-MGN",1
"PIA3761C-BLP",1
"PJTC1R-MX1",1
"RG5121-BCF","unknown"
"RG5121R-DBF",0
"RG5320RC-DFM",0
"RG5328R-LDK",0
"RG652AHM-NGB",0
"RG652AHMFXNGB",1
"RG653DX-TDF",0
"RG9PB-TGF",1
"RGA622XH-BK","unknown"
"RGA622XH-WH",1
"RGD61ALET-MGM",1
"RGR5221-TFR","unknown"
"SML721-RGC",1
"SR500AL-MHL",0
"SR505AL-MHL",1
"SR6605-GFB",0
"SRF705-BBF",1
"SRF706-BBF",0
"TOD10N-TKF",0
"TQM2-CUF",0
"1B-EHB1005MSS",1
"1B-PA230E-NSL",1
"1B-SR1426BCGL",1
"4449CG6X",1
"4449EG61X",1
"4449EG6X",1
"5AMH18J-L",1
"AAD51CE-DVS",0
"AAM50CE-CRO",1
"AAM50CE-SBO",1
"AUP10FMNE-TBO",1
"AUP10N-OLB",1
"BTB1835-NDL",1
"BTB1836-NDL",1
"BTB605MS-SOM",1
"BTB806MS-TGF",0
"EHB1675MS-NTF",1
"GA5TCE3Q-AM",1
"GB10-BS",0
"GB10SE-BS",1
"IAB724-CGY",1
"IGAB2540-BK",1
"IUBC541-NB",1
"IUBC541-WR",1
"IUBS541-NB",1
"IUBS541-WR",1
"IUBT541-WR",1
"JSM100-VT",0
"KIKO10BP-TGB",1
"PM3C-BKL",1
"PS60-SSL",1
"Q52FMG-DRL",0
"RGT1220PBKCOL",1
"RGT1270PB-CTF",1
"SR1320SB-AVL",1
"SR1325SB-AVL",1
"SR1350B-DUF",1
"SR1355B-DUF",0
"SR1356B-DUF",1
"SR1420B-CGL",0
"SR1426B-CGL",1
"SR2605L-CBB",1
"SRMS805L-DTW",1
"V44MINI-OPN",0
"V44MINIE-OPN",1
"V50NLJP-NT",1
"1000TH-WBK",1
"1000TH-WPK",1
"1B-MM7-TAB",1
"1B-SML721-MAM",1
"1B-UICT10-BK",1
"1B-YY10-SGS",1
"2MG0002SL-GD",1
"2TRX5AD034",0
"2YSBTSTD16-GD",1
"2YSBTSTD16CHW",0
"2YSBTSTD16GDW",0
"3PUQMS2-FWN",1
"4NT3NA0005",1
"AZ2402L-TFF",0
"BTB605MLM-PWM",1
"BTB705LM-CTL",1
"BTB866MS-BRF",1
"FTM33-WK",0
"GWB1005-NTF",1
"IEGS62",1
"MM7-TAB",1
"PS1CM",0
"PS3CM",1
"RG5121-DBF","unknown"
"RG5121ET-PRT","unknown"
"RG5121L-DBF","unknown"
"RG5121RL-DBF",0
"RG8870-BRE",0
"RG8870-BSR",1
"SML721-MAM",1
"SRAS7-CBS",1
"TCB1006-ALM",0
"TOD10NL-TKF",1
"YY10-SGS",1
"1B-RGA20P1PBC",1
"1B-RGA217P1PB",1
"AAD440CE-LGS",1
"AAD51LCE-DVS",1
"ACFS580CE-OPS",1
"AEGB25E-TKH",1
"BTB605LM-BKF",1
"BTB805MS-FNL",0
"EH10-TGM",1
"EHB1500-CTF","unknown"
"EHB1506MS-ABL",1
"FS40DA",1
"GWB205-TQF",0
"IGBX724-BK",1
"JSM10-VYS",1
"JSM20-BKL",1
"LGB30-VYS",1
"LGB300-VYS",0
"NS10",1
"NS10L",1
"NS20",1
"NS20L",1
"RGA20P1PB-CUL",0
"RGA217P1PBDRL",1
"RGA21P1PB-DRL",1
"RGT1221PB-SWL",1
"UB804-MOB",0
"V30NJP-OPN",1
"V50NJP-OPN",1
"V54NJP-OPN",1
"VC50NJP-OPN",1
"2YSBTSTD16-CH",0
"4N4364604RPBK",1
"5ANT99N",0
"5N4364603R-B",0
"5N4564201RPIV",1
"ANB205-TWB",1
"BTB705LM-NNF",1
"BTB7MS-NML",1
"BTB805MS-TGF",0
"EHB1005MS-SFM",1
"PIA3761-SLW",1
"PIA3761-XB",1
"RGDMS8-CSM",0
"SRD900F-BTL",1
"SRD905F-BTL",1
"AAM370M2E-AIB",1
"AAM370M2E-APF",1
"AEWC16QA-TEH",0
"AEWC16QA-TKH",1
"AEWC16QA-TLH",1
"AW391RCE-BKH",0
"EHB1505MS-PLF",0
"EHB1505SMSFNL",1
"EHB1506MS-BIF",1
"EHB5MSBSP-MAM",0
"MGFM10-OBL",1
"UB805-MOB",0
"V50LNJP-OPN",1
"V50NJP-OVS",1
"V54NJP-WK",1
"1B-BTB605MSMA",1
"4N4764503RPBK",0
"BTB605MS-MAM",1
"EHB1505MS-BIF",0
"P1000TH-C1",1
"RGD71ALMS-BAM",1
"1B-ACFS300CEO",1
"1B-EHB1505SDE",1
"2ED2-8",1
"AC391RCE-BKH",0
"AE170-NTR",1
"AE390-NTA",1
"EHB1005MSLSFM",1
"EHB1265MS-NML","unknown"
"EHB1505S-DEL",1
"SI10",1
"SI10L",1
"SI20",1
"SI20L",1
"1B-SRH505FNNF",1
"IUBT2542-NB",1
"PJ50E-OAH",1
"SRC6MS-BLL",1
"SRH500F-NNF",0
"SRH505F-NNF",1
"AAD70CE-TBN",0
"EHB1135MS-SKL",0
"UB804-BUL",1
"4CPT0003R-BK",0
"1B-JGM5-BSN",1
"JGM10-BSN",1
"JGM5-BSN",0
"PA0105",1
"SI10-CCT",1
"SI10-CGR",1
"SI20-CCT",1
"SI20-CGR",1
"MR600AC",1
"SI05P",1
"SI05P-CCT",1
"SI07P-CCT",1
"SI10-BG",1
"SI10-BW",1
"SI20-BG",1
"SI20-BW",1
"AAM50LCE-OLB",1
"SI04PR",1
"SI07P-CGR",1
"SI07P",1
"SI05P-BW",1
"SI05P3",1
"SI07P-BG",1
"SI07P-BW",1
"SI05P-CGR",1
"SI05P-BG",1
"4PT00A0017",1
"4PT1CRG4W",1
"2NT1JP5043",1
"2TR1MBB001",1
"2TZ1T100RC",1
"3EMB410-SL",1
"3PU1J2SB1B",1
"3PU1M4111",1
"3PUBH25A4-FB",1
"3PUBH26A4-FB",0
"3PUCEB1-CDG",1
"3PUCEN1-CHN",1
"3SWLDMX9-N",1
"3VR4LA0004",1
"3VRSW0002-KL",1
"4N3863401RPBK",1
"4N4232602RPWH",0
"4N4333601RPBK",1
"4N4353603L-B",1
"4N4764501RPBK",1
"4N4864501RPBK",1
"4N5469601RPBK",1
"4N6369701RPBK",0
"4NT3NC0006",1
"4NT3NC0009",1
"4NT4LA0002",1
"4PG1FMFNT",1
"4PGG008R-MR",1
"4PGX002R-BK",1
"4PGX003R-BK",1
"5N4364402R-B",1
"5N4464601R-B",1
"5N4564601RBUO",0
"5S723L401RBUO",1
"5S743H401R-B",0
"5S743H401RBUO",1
"5S743M201RPIV",1
"5S763M401R-B",1
"8KBC7001",1
"2LE2-15P",1
"2LE2-9",1
"2MH1MB2L4C",1
"2YNSB1540-BK",1
"3SWLGSC",1
"2LN3YAA007",1
"1B-5AEQ56F",1
"1B-5AEQ82F",1
"1B-5AEQ83F",1
"2BX6002R-GD",1
"2LE2-8",1
"2MG0001L-GDB",1
"2MG0001R-GDB",1
"2MG0007L-CH",1
"2MG0007R-CH",1
"2MH1MA0001-L",1
"2MH27A0004",1
"2MH27C0028-L",1
"2MH27C0028-R",1
"2MM0004L-NI",1
"2MM0004R-NI",1
"2NT1JG5045",1
"2SA2-8",1
"2SL2C-10",1
"2ST2-C-2",1
"2SUX5AA001",1
"2SUX5AA003",1
"2SUX5AA004",1
"2TL2-2PN",1
"2TL2-6T03P",1
"2TM1H1SB",1
"2TP1AF200",1
"2TP1PM100",1
"2TR1MBA014",1
"2TR1MBA015",1
"2TRT106R-CH",1
"2TRX5BA018",1
"2TZ2-2C",1
"3EMM247-SB",1
"3EMV5REV-S",1
"3EMV5T47-SBL",1
"3EMVP1-S",0
"3M0227200B",1
"3PU1FBVG1",1
"3PU1M4110",1
"3PU1M51B",1
"3PU1STVG1",1
"3PU3PA0013",1
"3PU3PA0014",1
"3PUIRB1-BKN",1
"3PUS58B4-GDG",1
"3PUS58N4-GDG",1
"3V504SAS01-KL",1
"3V504SBS01-KL",1
"3VR00A0004",1
"3VR00A0005",1
"3VR00A0011",1
"3VR12A0012",1
"3YIR7S2BKNB3B",1
"3YIRS2WHN-B3B",0
"4CPC0001L-BK",1
"4CPC0002R-BK4",1
"4CPJ0001R-WHP",1
"4CPT0005R-WHP",1
"4KB00A0001",1
"4KB00A0002",1
"4KB1C5K",1
"4KB27C0007",1
"4KB4LA0010",1
"4KBDLPN-BK",1
"4KBDLPN-CH",1
"4KBDLPN-CK",0
"4KBDLSW-CH",1
"4KBH0001-GR",1
"4KBH0002-GR",1
"4KBS001-BK",1
"4KBW0001M-DB",1
"4MR08A0001",1
"4N4356001R-BV",1
"4PG-SRX08LTD",1
"4PG12A0006",1
"4PG12A0044",1
"4PG12A0058",1
"4PG12A0081",1
"4PG1AF207",1
"4PG1ATK500",1
"4PG1ATK600",1
"4PG1BL825",1
"4PG1MA0039",1
"4PG1PA0007",1
"4PG1PC0008",1
"4PG1PC0009",1
"4PG1TR500",1
"4PGG011R-BKF",1
"4PT1CRG2W",1
"4PT1GWBNT",1
"4SC1J2B",1
"4SCPL011-PK",1
"5ABP003-W",1
"5ABP21E",1
"5ABP22E",1
"5ABR04N",1
"5AEQ56F",1
"5AJK08F+PLUG",1
"5AMH10N-L",1
"5AMH110E",1
"5AMH14N-L",1
"5AMH14N-R",1
"5AMH15B-L",1
"5AMH15B-R",1
"5AMH15D-L",1
"5AMH15D-R",1
"5AMH16J",1
"5AMH28B-L",1
"5AMH30D-L",1
"5AMH30D-R",1
"5AMH36C-L",1
"5AMH38D-L",1
"5AMH38D-R",1
"5AMH56N",1
"5AMH61B",1
"5AMH63N-L",1
"5AMH65B",1
"5AMH65B-R",1
"5AMH91E-L",1
"5AMH91E-R",1
"5ANT06B",1
"5APG27N",1
"5APG40G",1
"5APG53U",1
"5APG71N",1
"5APU40F",1
"5ASP01E",1
"5ASP05C",1
"5ASP08D",1
"5ATP01N",1
"5ATP02N",1
"5AWR02B",1
"5ECAHA1",1
"5EM210TF",1
"5N4364602RBUO",1
"5PTB37210",1
"8JKB5006",1
"8PTBN005U",1
"8SDBN011",1
"8SPBN020",1
"8SWC3001",1
"8VRBN004",1
"MB1002-L",1
"MB1007-L",1
"MB1007-R",1
"MB1017-R",1
"MB560C",1
"MB560CK",1
"MB561CK",1
"MB561G",1
"MB570C",1
"2TL1JSV42K",1
"2TL2-2C",1
"1B-5AMH50EE",1
"1NKEB45",1
"2MG0006L-CHB",1
"2MG0006R-CHB",1
"2MH1G1122N",1
"2MH1G1123N",1
"2MH1MC0005",1
"2MH1MC0005-L",1
"2MH1MC0013",1
"2MH1WB233S-L",1
"2MH1WRD4C-L",1
"2MH27A0005-L",1
"2MH27A0015",1
"2SG1CG3C",1
"2TS2-2G3",1
"2YSBT0003-BK",1
"4EP1C2B",1
"4EP1C2G",1
"4KB1MC0006",1
"4KB1Y1B",1
"4KB27C0004",1
"4MR1J212B",1
"4NT12A0004",1
"4PT1JBB1",1
"4PT27A0021",1
"4PTX5A0008",1
"4SC1C1W",1
"4SC1H1V",1
"4TH1MA0005",1
"4TH2JA0007",1
"5AJK04C",1
"5AMH04B",1
"5AMH86E",1
"5EBCR2",1
"8JKC3002",1
"MBG5100G",1
"2TU12A0002",1
"4KB1C3B",1
"3PU1C4173",1
"5AJK16F",1
"+PREPLATE",1
"1B-1NK-SR800",1
"1B-1NK1PA0651",1
"1B-1NK1PC0480",1
"1B-1NKPGSA60",1
"1B-5AEQ09F",1
"1B-5AEQ78F",1
"1B-5AEQ81F",1
"1NK-GRGM08LTD",1
"1NK-SR1000E",1
"1NK-SR300DX",1
"1NK-SR600",1
"1NK-SR800",1
"1NK00A0339",1
"1NK00A0352",0
"1NK00A0370NTF",0
"1NK00A0371",1
"1NK1PA0128",1
"1NK1PA0132",1
"1NK1PA0302",0
"1NK1PA0341",1
"1NK1PA0500",0
"1NK1PA0558",0
"1NK1PA0599",0
"1NK1PA0697",1
"1NK1PC0193",1
"1NK1PC0255-BK",1
"1NK1PC0480",0
"1NK1PC0481",0
"1NK1PC0490",1
"1NK1PC0497",1
"1NK1PC0519",0
"1NK27A0006",1
"1NK27A0009",1
"1NK27C0019",1
"1NK27C0036",1
"1NK27C0054",1
"1NK2YA0050",1
"1NK2YA0057",0
"1NK2YA0058",0
"1NK2YA0076",0
"1NK5YA0003",1
"1NKAX1220",1
"1NKBT42CNF",1
"1NKBTB1000",1
"1NKCEDR27",1
"1NKEB43",1
"1NKEB54",1
"1NKEDB405",1
"1NKGSA60",1
"1NKICX120",1
"1NKPEDR17",1
"1NKPGSR4L",1
"1NKWIC42",1
"2BGF106-BK",1
"2BGF106-CH",1
"2ED1R31B",1
"2ED1R31C",1
"2ED1R31G",1
"2FA1C10C",1
"2GB1FT3P",1
"2GB1H1STC",1
"2GB2JAA031",0
"2LE2-1-1S",1
"2LE2-16P",1
"2LN2-7C",1
"2LT2-11",1
"2MG0006L-CH",1
"2MG0006R-CH",1
"2MG0008L-GD",1
"2MG0010L-CHP",1
"2MG0010R-CHP",1
"2MG0010R-GDP",1
"2MG0022L-GDP",0
"2MG0067SL-NI",1
"2MG0073TL-CH",1
"2MG0075TL-CH",1
"2MH1S38R6K-E",1
"2MH3MA0004-L",1
"2SBS009-BK",1
"2SBS009-CH",1
"2SDGM0001",1
"2SDGM0002-CH",1
"2SGD007-CH",1
"2TL2-3S",1
"2TL2-7B",1
"2TP0005-CH",1
"2TP08AA001",1
"2TP12A0012",1
"2TP12A0020",1
"2TP12C0002",1
"2TR2JAA001",1
"2TR2YBC002",1
"2TR6002R-CH",1
"2TR6002R12-CH",0
"2TR6003R-CH",1
"2TRT102R-BK",1
"2TRT102R-CH",1
"2TRX1BA008",1
"2TU27A0001",1
"32S04314",1
"32S04315",1
"32S04316",1
"32S04317",1
"32S04318",1
"32S04416",1
"32S04419",1
"32S04925",1
"32S04988",1
"32S05059",1
"32S05099",1
"32S05153",1
"3EMB410-S",1
"3EMMV84-C",1
"3EMV52P-S",1
"3EMV5T47-SB",1
"3EQ2SA0003",1
"3EQB2PZ7HD",1
"3PC03U",1
"3PU1C1SB1B",1
"3PU1C4251",1
"3PU1C4371",1
"3PU1D4512",1
"3PU1J158G1",1
"3PU1J2S2B4",1
"3PU1M4116",1
"3PU1M4117",1
"3PU1M4130",1
"3PU1PA0020",1
"3PU1PA0102",1
"3PU1PC0052",1
"3PU1Y1003",1
"3PUCEB1-CHN",1
"3PUCSB0-WH",0
"3PUCSC0-BK",1
"3PUIRT2-BKN",1
"3SW00A0001",1
"3VR00A0006",1
"3VR1C500BS",1
"3VR1C500D",1
"3VR1P500B",1
"3VR1P500BN",1
"3VR1P500DN",1
"3VR27A0006",1
"3VR27A0007",1
"3YCEB2CHN-B8C",1
"4EP1C2C",1
"4EP1JH2B",1
"4KB12A0007",1
"4NT3NC0004",1
"4PG00A0042",1
"4PG12A0048",1
"4PG1AF200",1
"4PG1JEMCL3",1
"4PG1MA0022",1
"4PG1MA0036",1
"4PG4GA0001",1
"4PGBSRMD-BWB",1
"4PGBSRMD-WP3",1
"4PGPS40-MR",1
"4PGPSM10-MR",1
"4PGX005L-RTS",1
"4PT00A0018",1
"4PT1CGNJC",1
"4PT1CRG4B",1
"4PT1GRX3LB",1
"4PT1JSPB",1
"4PT1PA0015",1
"4PT1PA0021",1
"4PT4NA0001",1
"4PTX5C0003",1
"4TH00A0002",1
"4TH12A0004",1
"4TH12A0012",1
"4TH3PA0001",1
"4TRC0001-MR",1
"4TRCPS40-MR",1
"5ABB21AB",1
"5ABH01N",1
"5ABP17B",1
"5AEQ35L",1
"5AEQ53F",1
"5AEQ78F",1
"5AHK03N",1
"5AHP02N",1
"5AJK02",1
"5AKB06N",1
"5AMH24J",1
"5AMH54G",1
"5AMH68R-L",1
"5AMH68R-R",1
"5AMH90E-R",1
"5ANT10F",1
"5ANT13C",1
"5ANT36N",1
"5ANT46T",1
"5APG58E",1
"5ASD41B",1
"5ASD49E",1
"5ASD50T",1
"5ASD51E",1
"5ASD67E",1
"5ASP16N",1
"5EHSP2T-CF",1
"5EJB5Q",1
"5EMSP2-C",1
"5EMSW10",1
"5EMSW20",1
"5EMSW60",1
"5PTB37210-BA",1
"8JKC7001",1
"8KBC3005",1
"8OPB5006",1
"8OPB5007",1
"8OPB5010",1
"8OPB5012",1
"8PCC3022",1
"8SPB5005",1
"8SPBN005",0
"8SPBN022",1
"8SWC7005",1
"8TUBN003",1
"8VRBN036",1
"8VRC3002",1
"MB500C-E",1
"MB5100G-L",1
"UTA20",1
"3PU1C4172",1
"4NT1WG5042",1
"+AC240FRET",1
"1NK-SR590",1
"1NK1MC0008",1
"1NK1MC0010","unknown"
"1NK1MC0012",1
"1NK1PA0536",0
"1NK1PC0033",1
"1NK1PC0053",1
"1NK1PC0066",1
"1NK27A0017",1
"1NK27C0018",1
"1NK27C0022",1
"1NKPBT4DGF",1
"1NKPBT4IPF",1
"1NKPBT51HS",1
"1NKPBT51TK",1
"1NKPBT5IPF",1
"1NKPBT5TYF",1
"1NKPGSR4",1
"1NKPRD4RR",1
"1NKPSA1",1
"1NKPX41",1
"1NKPX43GP",1
"1NKSRX300",1
"1NKWRD4SB",1
"1NKWRD52",1
"1NKWRD54",1
"1NKWRD55",1
"2CD1R101B",1
"2CD2-C6",1
"2ED2-3-PC",1
"2LE2-4BS",1
"2LN3YAA001",1
"2LN3YBA002",1
"2LN3YBA011",1
"2LT2-6",1
"2MG0075S1L-CH",1
"2MH08A0003-E1",1
"2MH1ATK5C",1
"2MH1S38R6G",1
"2MH27A0005",1
"2MH2YA0001",1
"2MH3MA0001",1
"2MH3MA0001-E",1
"2ST2-1C",1
"2TP1GB10",1
"2TR1MBA009",1
"2TRX5BA016",1
"3JK1J12",1
"3JK27C0002",1
"3PU1C4220",1
"3SW1MA0004",1
"3VR1P500D",1
"4CPCGRX-BKF",1
"4EP1C2K",1
"4EP1H1CK",1
"4EP1JH2C",1
"4EP1MA0001",1
"4KB1JF2B",1
"4KB27A0004",1
"4KB3HA0004",1
"4MR1C112B",1
"4MR1J152B",1
"4MR2BK",1
"4PT00A0014",1
"4PT1PA0001",1
"4PT1RG4BA",1
"4PT1RG5",1
"4PT1S5",1
"4PT1WSA4",1
"4PT4LA0014",1
"5AJK20F",1
"5APU19N",1
"5ASD29U",1
"2GB2JAA023",1
"2TR1MAA001-GD",1
"4PT27C0005",1
"4PT3XA0002",1
"3PU1PA0001",1
"4KB1C1B",1
"+ACZR",1
"1B-1NK1PA0522",1
"1B-1NK1PA0523",1
"1B-1NK1PA0612",1
"1B-1NK1PA0636",1
"1B-1NK1PA0671",1
"1B-1NK1PA0683",1
"1B-1NK1PC0302",1
"1B-1NK1PC0303",1
"1B-1NK1PC0510",1
"1B-1NKGAX70",1
"1B-1NKPSA2TLB",1
"1B-2GB1H1CSG",1
"1B-2TP1GB10",1
"1B-5AEQ09D",1
"1B-5AMH55N",1
"1B-5AMH74N",1
"1B-5AMH85N",1
"1NK-GRX70L-BK",1
"1NK-SR800-GR",1
"1NK00A0175",1
"1NK00A0229RPB",0
"1NK00A0240RPB",0
"1NK00A0250",1
"1NK00A0262",0
"1NK00A0273",1
"1NK00A0295-WK",1
"1NK00A0296-WK",0
"1NK00A0307-BK",1
"1NK00A0307-DY",0
"1NK00A0307-PN",0
"1NK00A0311",0
"1NK00A0312",0
"1NK00A0316-WK",0
"1NK00A0331BCF",0
"1NK00A0331DBF",0
"1NK00A0331PRT",0
"1NK00A0332LDK",0
"1NK00A0353NTF",0
"1NK00A0355TFR",0
"1NK00A0356SVF",1
"1NK00A0357-PW",0
"1NK00A0357DFM",0
"1NK00A0358CSW",0
"1NK00A0366-LB",1
"1NK00A0368",1
"1NK00A0369-BK",1
"1NK00A0372",0
"1NK00A0375",0
"1NK00A0382BRE",0
"1NK00A0386-BK",1
"1NK00A0386-WH",0
"1NK00A0390BLP",0
"1NK00A0399GRM",0
"1NK00A0401DBF",0
"1NK00A0407-BK",1
"1NK00A0407-VK",0
"1NK00A0429-WK",1
"1NK00C0032",0
"1NK1PA0041",1
"1NK1PA0174",1
"1NK1PA0184",0
"1NK1PA0341-WH",1
"1NK1PA0379",1
"1NK1PA0387",0
"1NK1PA0388",1
"1NK1PA0415",1
"1NK1PA0501",0
"1NK1PA0510",0
"1NK1PA0523",0
"1NK1PA0529",1
"1NK1PA0535",0
"1NK1PA0545",1
"1NK1PA0569",0
"1NK1PA0570",1
"1NK1PA0573",0
"1NK1PA0576",1
"1NK1PA0578",1
"1NK1PA0592",1
"1NK1PA0593",1
"1NK1PA0595",0
"1NK1PA0609",0
"1NK1PA0611",1
"1NK1PA0616",0
"1NK1PA0618",1
"1NK1PA0620",1
"1NK1PA0628",0
"1NK1PA0630",0
"1NK1PA0633",1
"1NK1PA0637",1
"1NK1PA0639",0
"1NK1PA0648",0
"1NK1PA0652",0
"1NK1PA0656",1
"1NK1PA0658",1
"1NK1PA0659",1
"1NK1PA0660",0
"1NK1PA0661",0
"1NK1PA0663",0
"1NK1PA0665",1
"1NK1PA0666",0
"1NK1PA0668",1
"1NK1PA0669",0
"1NK1PA0680",1
"1NK1PA0682",1
"1NK1PA0683",0
"1NK1PA0688",0
"1NK1PA0690",0
"1NK1PA0692",0
"1NK1PA0696",0
"1NK1PA0701",1
"1NK1PA0710",0
"1NK1PA0712",1
"1NK1PA0713",0
"1NK1PA0717",0
"1NK1PA0721",0
"1NK1PA0722",0
"1NK1PA0723",0
"1NK1PA0724",0
"1NK1PA0733",0
"1NK1PA0735",0
"1NK1PA0744",0
"1NK1PA0745",0
"1NK1PA0746",0
"1NK1PA0749",1
"1NK1PA0750",0
"1NK1PA0754",1
"1NK1PC0009",1
"1NK1PC0026",1
"1NK1PC0030",1
"1NK1PC0032",1
"1NK1PC0034",1
"1NK1PC0067",1
"1NK1PC0078",1
"1NK1PC0176",1
"1NK1PC0177",1
"1NK1PC0194-BK",1
"1NK1PC0213",1
"1NK1PC0230",1
"1NK1PC0279",1
"1NK1PC0280",1
"1NK1PC0317",1
"1NK1PC0324WNF",0
"1NK1PC0326AWB",1
"1NK1PC0326SBG",0
"1NK1PC0326SPB",1
"1NK1PC0328BBT",1
"1NK1PC0329SPB",1
"1NK1PC0330BBT",0
"1NK1PC0347",1
"1NK1PC0364-BK",1
"1NK1PC0365-BK",1
"1NK1PC0369-BK",1
"1NK1PC0376-WK",1
"1NK1PC0381AFM",1
"1NK1PC0381GVM",0
"1NK1PC0381IPT",0
"1NK1PC0381JSM",1
"1NK1PC0381NPM",1
"1NK1PC0381OFM",1
"1NK1PC0381SVM",1
"1NK1PC0398DEF",0
"1NK1PC0399NNF",1
"1NK1PC0403",1
"1NK1PC0416ABS",0
"1NK1PC0419DEB",1
"1NK1PC0420SPB",1
"1NK1PC0421-PW",1
"1NK1PC0421CUB",0
"1NK1PC0421SVM",1
"1NK1PC0424-CA",1
"1NK1PC0424WNF",0
"1NK1PC0428WNF",1
"1NK1PC0447ALG",1
"1NK1PC0453SKF",1
"1NK1PC0458BTT",0
"1NK1PC0459DTW",0
"1NK1PC0463TQF",1
"1NK1PC0465BAB",0
"1NK1PC0466-BM",1
"1NK1PC0466BAB",0
"1NK1PC0466TVB",1
"1NK1PC0467-BM",1
"1NK1PC0474ABS",1
"1NK1PC0479",1
"1NK1PC0483",1
"1NK1PC0487BKF",0
"1NK1PC0487SPN",1
"1NK1PC0495-PW",1
"1NK1PC0498CTF",1
"1NK1PC0500CTF",1
"1NK1PC0501",0
"1NK1PC0503",1
"1NK1PC0508TSU",0
"1NK1PC0512CBS",0
"1NK1PC0513BZM",0
"1NK1PC0513WZM",0
"1NK1PC0515",1
"1NK1PC0518BLL",0
"1NK1PC0524CGL",0
"1NK1PC0526CGL",0
"1NK1PC0532",1
"1NK1PC0533",0
"1NK1PC0534",1
"1NK1PC0535",0
"1NK1PC0540",0
"1NK27A0002",1
"1NK27A0003",1
"1NK27A0038",1
"1NK27A0041",1
"1NK27A0042",1
"1NK27C0010",1
"1NK27C0013",1
"1NK27C0046",1
